Time,id,position,x,y
1711147100.5715773:,51,,6.898223876953125,-0.1565425992012024
1711147100.5715773:,56,,33.47014236450195,-9.156394958496094
1711147100.5715773:,59,,0.19901111721992493,0.019863950088620186
1711147100.5715773:,60,,-76.7450942993164,2.2737667560577393
1711147100.6213882:,7,,36.14750289916992,-10.707378387451172
1711147100.6213882:,9,,22.547664642333984,1.5371456146240234
1711147100.6213882:,10,,34.416717529296875,3.556621789932251
1711147100.6213882:,14,,31.097679138183594,0.3799487352371216
1711147100.6213882:,17,,13.999658584594727,-0.09773764759302139
1711147100.6213882:,35,,9.8350191116333,5.564386367797852
1711147100.6213882:,36,,38.243953704833984,2.071218490600586
1711147100.6213882:,47,,25.387073516845703,-10.82850456237793
1711147100.6213882:,51,,6.898223876953125,-0.1565425992012024
1711147100.6213882:,56,,33.47014236450195,-9.156394958496094
1711147100.6213882:,57,,0.19901111721992493,0.019863950088620186
1711147100.6213882:,60,,34.162261962890625,-6.085225582122803
1711147100.6715157:,7,,36.128761291503906,-10.770451545715332
1711147100.6715157:,9,,22.44789695739746,1.5303441286087036
1711147100.6715157:,10,,34.416717529296875,3.556621789932251
1711147100.6715157:,14,,31.08631134033203,0.9226202368736267
1711147100.6715157:,17,,13.999658584594727,-0.09773764759302139
1711147100.6715157:,35,,9.8350191116333,5.564386367797852
1711147100.6715157:,36,,38.243953704833984,2.071218490600586
1711147100.6715157:,47,,25.387073516845703,-10.82850456237793
1711147100.6715157:,51,,6.898223876953125,-0.1565425992012024
1711147100.6715157:,56,,33.4541130065918,-9.214797019958496
1711147100.6715157:,57,,0.19901111721992493,0.019863950088620186
1711147100.6715157:,60,,34.12993240356445,-6.26401424407959
1711147100.6715157:,63,,36.128761291503906,-10.770451545715332
1711147100.7214985:,7,,28.240924835205078,-8.526437759399414
1711147100.7214985:,9,,22.547664642333984,1.5371456146240234
1711147100.7214985:,10,,34.416717529296875,3.556621789932251
1711147100.7214985:,14,,31.08631134033203,0.9226202368736267
1711147100.7214985:,17,,13.999658584594727,-0.09773764759302139
1711147100.7214985:,35,,9.8350191116333,5.564386367797852
1711147100.7214985:,36,,38.243953704833984,2.071218490600586
1711147100.7214985:,47,,25.387073516845703,-10.82850456237793
1711147100.7214985:,51,,6.898223876953125,-0.1565425992012024
1711147100.7214985:,56,,33.4541130065918,-9.214797019958496
1711147100.7214985:,57,,0.19901111721992493,0.019863950088620186
1711147100.7214985:,60,,34.09666442871094,-6.442631721496582
1711147100.7714522:,7,,36.07187271118164,-10.95947265625
1711147100.7714522:,9,,22.547664642333984,1.5371456146240234
1711147100.7714522:,14,,34.42892074584961,3.4364631175994873
1711147100.7714522:,17,,13.999658584594727,-0.09773764759302139
1711147100.7714522:,21,,9.8350191116333,5.564386367797852
1711147100.7714522:,35,,37.99629592895508,0.5305628776550293
1711147100.7714522:,36,,38.243953704833984,2.071218490600586
1711147100.7714522:,37,,25.387073516845703,-10.82850456237793
1711147100.7714522:,47,,37.861122131347656,3.2458431720733643
1711147100.7714522:,51,,6.898223876953125,-0.1565425992012024
1711147100.7714522:,56,,33.4379768371582,-9.273171424865723
1711147100.7714522:,57,,0.19904547929763794,0.019516579806804657
1711147100.7714522:,60,,34.09666442871094,-6.442631721496582
1711147100.8214:,7,,36.07187271118164,-10.95947265625
1711147100.8214:,9,,22.547664642333984,1.5371456146240234
1711147100.8214:,14,,34.42892074584961,3.4364631175994873
1711147100.8214:,17,,13.999658584594727,-0.09773764759302139
1711147100.8214:,35,,9.8350191116333,5.564386367797852
1711147100.8214:,47,,38.243953704833984,2.071218490600586
1711147100.8214:,51,,6.898223876953125,-0.1565425992012024
1711147100.8214:,56,,33.4379768371582,-9.273171424865723
1711147100.8214:,60,,0.19904547929763794,0.019516579806804657
1711147100.8715885:,1,,36.01399612426758,-11.148194313049316
1711147100.8715885:,7,,38.06039047241211,3.2629265785217285
1711147100.8715885:,9,,22.547664642333984,1.5371456146240234
1711147100.8715885:,14,,34.42287063598633,3.4965479373931885
1711147100.8715885:,17,,13.999658584594727,-0.09773764759302139
1711147100.8715885:,35,,9.8350191116333,5.564386367797852
1711147100.8715885:,47,,38.243953704833984,2.071218490600586
1711147100.8715885:,51,,6.898223876953125,-0.1565425992012024
1711147100.8715885:,56,,33.4379768371582,-9.273171424865723
1711147100.8715885:,60,,0.19901111721992493,0.019863950088620186
1711147100.921438:,6,,36.01399612426758,-11.148194313049316
1711147100.921438:,7,,33.964298248291016,-6.601991176605225
1711147100.921438:,9,,22.547664642333984,1.5371456146240234
1711147100.921438:,14,,34.416717529296875,3.556621789932251
1711147100.921438:,17,,13.999658584594727,-0.09773764759302139
1711147100.921438:,26,,9.8350191116333,5.564386367797852
1711147100.921438:,35,,31.18931007385254,0.8167207837104797
1711147100.921438:,43,,38.243953704833984,2.071218490600586
1711147100.921438:,47,,25.141983032226562,-11.141393661499023
1711147100.921438:,51,,6.898223876953125,-0.1565425992012024
1711147100.921438:,56,,33.4379768371582,-9.273171424865723
1711147100.921438:,60,,0.19901111721992493,0.019863950088620186
1711147100.9706082:,7,,36.10990905761719,-10.833492279052734
1711147100.9706082:,9,,22.547664642333984,1.5371456146240234
1711147100.9706082:,14,,34.404090881347656,3.67673659324646
1711147100.9706082:,17,,13.999658584594727,-0.09773764759302139
1711147100.9706082:,26,,9.8350191116333,5.564386367797852
1711147100.9706082:,35,,31.194250106811523,0.5989602208137512
1711147100.9706082:,43,,38.24028015136719,2.1379635334014893
1711147100.9706082:,47,,25.180721282958984,-11.053564071655273
1711147100.9706082:,51,,6.898223876953125,-0.1565425992012024
1711147100.9706082:,56,,33.4379768371582,-9.273171424865723
1711147100.9706082:,60,,0.19901111721992493,0.019863950088620186
1711147101.021539:,7,,36.10990905761719,-10.833492279052734
1711147101.021539:,9,,22.547664642333984,1.5371456146240234
1711147101.021539:,14,,34.404090881347656,3.67673659324646
1711147101.021539:,17,,13.999658584594727,-0.09773764759302139
1711147101.021539:,25,,9.8350191116333,5.564386367797852
1711147101.021539:,26,,29.717016220092773,9.827962875366211
1711147101.021539:,35,,31.187835693359375,0.8711551427841187
1711147101.021539:,43,,38.23649215698242,2.204702138900757
1711147101.021539:,47,,25.180721282958984,-11.053564071655273
1711147101.021539:,51,,6.898223876953125,-0.1565425992012024
1711147101.021539:,56,,33.4379768371582,-9.273171424865723
1711147101.021539:,60,,0.19901111721992493,0.019863950088620186
1711147101.070699:,7,,36.10990905761719,-10.833492279052734
1711147101.070699:,9,,22.44789695739746,1.5303441286087036
1711147101.070699:,14,,34.404090881347656,3.67673659324646
1711147101.070699:,17,,13.999658584594727,-0.09773764759302139
1711147101.070699:,26,,9.8350191116333,5.564386367797852
1711147101.070699:,35,,31.193157196044922,0.6534035205841064
1711147101.070699:,40,,38.24028015136719,2.1379635334014893
1711147101.070699:,43,,27.908096313476562,-3.2784476280212402
1711147101.070699:,47,,25.180721282958984,-11.053564071655273
1711147101.070699:,51,,6.898223876953125,-0.1565425992012024
1711147101.070699:,56,,33.4379768371582,-9.273171424865723
1711147101.070699:,60,,0.19901111721992493,0.019863950088620186
1711147101.121439:,7,,36.10990905761719,-10.833492279052734
1711147101.121439:,9,,22.547664642333984,1.5371456146240234
1711147101.121439:,14,,34.410457611083984,3.616684675216675
1711147101.121439:,17,,13.999658584594727,-0.09773764759302139
1711147101.121439:,26,,9.8350191116333,5.564386367797852
1711147101.121439:,35,,31.187835693359375,0.8711551427841187
1711147101.121439:,43,,38.24028015136719,2.1379635334014893
1711147101.121439:,47,,25.16139030456543,-11.097495079040527
1711147101.121439:,51,,6.898223876953125,-0.1565425992012024
1711147101.121439:,56,,33.4379768371582,-9.273171424865723
1711147101.121439:,60,,0.19901111721992493,0.019863950088620186
1711147101.1715424:,7,,35.97486114501953,-11.27383804321289
1711147101.1715424:,9,,22.54494857788086,1.5764963626861572
1711147101.1715424:,14,,34.404090881347656,3.67673659324646
1711147101.1715424:,17,,13.999658584594727,-0.09773764759302139
1711147101.1715424:,26,,9.84471607208252,5.547212600708008
1711147101.1715424:,32,,31.187835693359375,0.8711551427841187
1711147101.1715424:,35,,29.558979034423828,10.293526649475098
1711147101.1715424:,43,,38.24028015136719,2.1379635334014893
1711147101.1715424:,47,,25.16139030456543,-11.097495079040527
1711147101.1715424:,51,,6.898223876953125,-0.1565425992012024
1711147101.1715424:,53,,33.4217414855957,-9.331518173217773
1711147101.1715424:,56,,31.244905471801758,1.8562895059585571
1711147101.1715424:,60,,0.19901111721992493,0.019863950088620186
1711147101.221573:,3,,35.97486114501953,-11.27383804321289
1711147101.221573:,7,,36.79206085205078,-8.224000930786133
1711147101.221573:,9,,22.54494857788086,1.5764963626861572
1711147101.221573:,14,,34.404090881347656,3.67673659324646
1711147101.221573:,17,,13.999658584594727,-0.09773764759302139
1711147101.221573:,26,,9.84471607208252,5.547212600708008
1711147101.221573:,35,,31.187835693359375,0.8711551427841187
1711147101.221573:,43,,38.24028015136719,2.1379635334014893
1711147101.221573:,47,,25.16139030456543,-11.097495079040527
1711147101.221573:,51,,6.898223876953125,-0.1565425992012024
1711147101.221573:,56,,33.4217414855957,-9.331518173217773
1711147101.221573:,60,,0.19901111721992493,0.019863950088620186
1711147101.2707672:,4,,35.994483947753906,-11.21103286743164
1711147101.2707672:,7,,38.18318557739258,1.1332505941390991
1711147101.2707672:,9,,22.54494857788086,1.5764963626861572
1711147101.2707672:,14,,34.404090881347656,3.67673659324646
1711147101.2707672:,17,,13.999658584594727,-0.09773764759302139
1711147101.2707672:,23,,9.84471607208252,5.547212600708008
1711147101.2707672:,26,,0.9469399452209473,2.26962947845459
1711147101.2707672:,35,,31.187835693359375,0.8711551427841187
1711147101.2707672:,43,,38.24028015136719,2.1379635334014893
1711147101.2707672:,47,,25.16139030456543,-11.097495079040527
1711147101.2707672:,49,,6.898223876953125,-0.1565425992012024
1711147101.2707672:,51,,38.02413558959961,3.6613078117370605
1711147101.2707672:,56,,33.40540313720703,-9.389835357666016
1711147101.2707672:,60,,0.19901111721992493,0.019863950088620186
1711147101.320683:,7,,35.994483947753906,-11.21103286743164
1711147101.320683:,9,,22.54494857788086,1.5764963626861572
1711147101.320683:,14,,34.404090881347656,3.67673659324646
1711147101.320683:,17,,13.999658584594727,-0.09773764759302139
1711147101.320683:,23,,9.84471607208252,5.547212600708008
1711147101.320683:,26,,0.9460901618003845,2.5558388233184814
1711147101.320683:,35,,31.187835693359375,0.8711551427841187
1711147101.320683:,42,,38.24028015136719,2.1379635334014893
1711147101.320683:,43,,-65.78562927246094,-10.239998817443848
1711147101.320683:,47,,25.16139030456543,-11.097495079040527
1711147101.320683:,51,,6.898223876953125,-0.1565425992012024
1711147101.320683:,56,,33.4217414855957,-9.331518173217773
1711147101.320683:,60,,0.19897614419460297,0.02021126076579094
1711147101.3706152:,7,,35.994483947753906,-11.21103286743164
1711147101.3706152:,9,,22.54494857788086,1.5764963626861572
1711147101.3706152:,14,,34.404090881347656,3.67673659324646
1711147101.3706152:,17,,13.999658584594727,-0.09773764759302139
1711147101.3706152:,23,,9.84471607208252,5.547212600708008
1711147101.3706152:,26,,0.9661598801612854,2.4890403747558594
1711147101.3706152:,35,,31.187835693359375,0.8711551427841187
1711147101.3706152:,43,,38.24028015136719,2.1379635334014893
1711147101.3706152:,47,,25.16139030456543,-11.097495079040527
1711147101.3706152:,51,,6.898223876953125,-0.1565425992012024
1711147101.3706152:,56,,33.4217414855957,-9.331518173217773
1711147101.3706152:,60,,0.19897614419460297,0.02021126076579094
1711147101.421588:,7,,35.994483947753906,-11.21103286743164
1711147101.421588:,9,,22.547664642333984,1.5371456146240234
1711147101.421588:,14,,34.404090881347656,3.67673659324646
1711147101.421588:,17,,13.999658584594727,-0.09773764759302139
1711147101.421588:,23,,9.84471607208252,5.547212600708008
1711147101.421588:,26,,1.0161185264587402,2.431645154953003
1711147101.421588:,28,,31.187835693359375,0.8711551427841187
1711147101.421588:,35,,28.27051544189453,-8.427806854248047
1711147101.421588:,47,,38.24028015136719,2.1379635334014893
1711147101.421588:,51,,6.898223876953125,-0.1565425992012024
1711147101.421588:,56,,33.40540313720703,-9.389835357666016
1711147101.421588:,60,,0.19897614419460297,0.02021126076579094
1711147101.4716382:,7,,35.994483947753906,-11.21103286743164
1711147101.4716382:,9,,22.547664642333984,1.5371456146240234
1711147101.4716382:,12,,34.410457611083984,3.616684675216675
1711147101.4716382:,14,,33.917381286621094,-6.8389434814453125
1711147101.4716382:,17,,13.999658584594727,-0.09773764759302139
1711147101.4716382:,23,,9.84471607208252,5.547212600708008
1711147101.4716382:,26,,0.14933429658412933,0.014116248115897179
1711147101.4716382:,35,,31.187835693359375,0.8711551427841187
1711147101.4716382:,47,,38.24028015136719,2.1379635334014893
1711147101.4716382:,50,,6.898223876953125,-0.1565425992012024
1711147101.4716382:,51,,19.01422119140625,5.290566444396973
1711147101.4716382:,56,,33.30913162231445,-9.362774848937988
1711147101.4716382:,60,,0.19901111721992493,0.019863950088620186
1711147101.5216725:,7,,35.994483947753906,-11.21103286743164
1711147101.5216725:,9,,22.4451904296875,1.5695207118988037
1711147101.5216725:,13,,34.404090881347656,3.67673659324646
1711147101.5216725:,14,,37.85540008544922,3.311918258666992
1711147101.5216725:,17,,13.999658584594727,-0.09773764759302139
1711147101.5216725:,23,,9.84471607208252,5.547212600708008
1711147101.5216725:,26,,0.14933429658412933,0.014116248115897179
1711147101.5216725:,35,,31.186267852783203,0.9255868792533875
1711147101.5216725:,47,,38.24028015136719,2.1379635334014893
1711147101.5216725:,51,,6.898223876953125,-0.1565425992012024
1711147101.5216725:,56,,33.40540313720703,-9.389835357666016
1711147101.5216725:,60,,0.19901111721992493,0.019863950088620186
1711147101.570697:,7,,35.994483947753906,-11.21103286743164
1711147101.570697:,9,,22.4451904296875,1.5695207118988037
1711147101.570697:,14,,34.410457611083984,3.616684675216675
1711147101.570697:,17,,13.999658584594727,-0.09773764759302139
1711147101.570697:,23,,9.84471607208252,5.547212600708008
1711147101.570697:,26,,0.14933429658412933,0.014116248115897179
1711147101.570697:,35,,31.186267852783203,0.9255868792533875
1711147101.570697:,47,,38.243953704833984,2.071218490600586
1711147101.570697:,51,,6.898223876953125,-0.1565425992012024
1711147101.570697:,55,,33.4217414855957,-9.331518173217773
1711147101.570697:,56,,25.01670265197754,-10.92952823638916
1711147101.570697:,60,,0.19897614419460297,0.02021126076579094
1711147101.6215422:,7,,36.186676025390625,-10.92540168762207
1711147101.6215422:,9,,22.54494857788086,1.5764963626861572
1711147101.6215422:,14,,34.410457611083984,3.616684675216675
1711147101.6215422:,17,,13.999658584594727,-0.09773764759302139
1711147101.6215422:,23,,9.84471607208252,5.547212600708008
1711147101.6215422:,26,,0.14935870468616486,0.013855589553713799
1711147101.6215422:,35,,31.186267852783203,0.9255868792533875
1711147101.6215422:,47,,38.24028015136719,2.1379635334014893
1711147101.6215422:,51,,6.898223876953125,-0.1565425992012024
1711147101.6215422:,55,,33.4217414855957,-9.331518173217773
1711147101.6215422:,56,,25.031145095825195,-11.144583702087402
1711147101.6215422:,60,,0.19897614419460297,0.02021126076579094
1711147101.670582:,7,,36.148319244384766,-11.051650047302246
1711147101.670582:,9,,22.4451904296875,1.5695207118988037
1711147101.670582:,14,,34.410457611083984,3.616684675216675
1711147101.670582:,17,,13.999658584594727,-0.09773764759302139
1711147101.670582:,23,,9.84471607208252,5.547212600708008
1711147101.670582:,26,,0.14935870468616486,0.013855589553713799
1711147101.670582:,35,,31.186267852783203,0.9255868792533875
1711147101.670582:,47,,38.243953704833984,2.071218490600586
1711147101.670582:,51,,6.898223876953125,-0.1565425992012024
1711147101.670582:,55,,33.4541130065918,-9.214797019958496
1711147101.670582:,56,,25.031145095825195,-11.144583702087402
1711147101.670582:,60,,0.19897614419460297,0.02021126076579094
1711147101.7215223:,7,,36.2056884765625,-10.862227439880371
1711147101.7215223:,8,,22.4451904296875,1.5695207118988037
1711147101.7215223:,9,,34.10785675048828,-6.38311243057251
1711147101.7215223:,14,,34.410457611083984,3.616684675216675
1711147101.7215223:,17,,13.999658584594727,-0.09773764759302139
1711147101.7215223:,23,,9.8350191116333,5.564386367797852
1711147101.7215223:,26,,0.97596675157547,2.5558388233184814
1711147101.7215223:,35,,31.186267852783203,0.9255868792533875
1711147101.7215223:,47,,38.24028015136719,2.1379635334014893
1711147101.7215223:,51,,6.898223876953125,-0.1565425992012024
1711147101.7215223:,56,,33.4541130065918,-9.214797019958496
1711147101.7215223:,60,,0.19897614419460297,0.02021126076579094
1711147101.7715611:,7,,36.16755294799805,-10.988542556762695
1711147101.7715611:,9,,22.4451904296875,1.5695207118988037
1711147101.7715611:,14,,34.410457611083984,3.616684675216675
1711147101.7715611:,17,,13.999658584594727,-0.09773764759302139
1711147101.7715611:,19,,9.8350191116333,5.564386367797852
1711147101.7715611:,23,,38.07154846191406,3.1300508975982666
1711147101.7715611:,26,,-0.2488904893398285,-0.023527078330516815
1711147101.7715611:,35,,31.186267852783203,0.9255868792533875
1711147101.7715611:,47,,38.24028015136719,2.1379635334014893
1711147101.7715611:,51,,6.898223876953125,-0.1565425992012024
1711147101.7715611:,56,,33.47014236450195,-9.156394958496094
1711147101.7715611:,60,,0.19897614419460297,0.02021126076579094
1711147101.821674:,7,,36.16755294799805,-10.988542556762695
1711147101.821674:,9,,22.547664642333984,1.5371456146240234
1711147101.821674:,14,,34.410457611083984,3.616684675216675
1711147101.821674:,17,,13.999658584594727,-0.09773764759302139
1711147101.821674:,23,,9.8350191116333,5.564386367797852
1711147101.821674:,26,,-0.2489311695098877,-0.02309264801442623
1711147101.821674:,35,,31.186267852783203,0.9255868792533875
1711147101.821674:,47,,38.24028015136719,2.1379635334014893
1711147101.821674:,51,,6.898223876953125,-0.1565425992012024
1711147101.821674:,56,,33.47014236450195,-9.156394958496094
1711147101.821674:,60,,0.19901111721992493,0.019863950088620186
1711147101.8716502:,7,,36.12897491455078,-11.114724159240723
1711147101.8716502:,9,,22.44789695739746,1.5303441286087036
1711147101.8716502:,14,,34.410457611083984,3.616684675216675
1711147101.8716502:,17,,13.999658584594727,-0.09773764759302139
1711147101.8716502:,23,,9.8350191116333,5.564386367797852
1711147101.8716502:,26,,-0.2489311695098877,-0.02309264801442623
1711147101.8716502:,35,,31.186267852783203,0.9255868792533875
1711147101.8716502:,39,,38.24028015136719,2.1379635334014893
1711147101.8716502:,47,,36.7256965637207,-9.361263275146484
1711147101.8716502:,51,,6.898223876953125,-0.1565425992012024
1711147101.8716502:,56,,33.47014236450195,-9.156394958496094
1711147101.8716502:,60,,0.19901111721992493,0.019863950088620186
1711147101.9215786:,7,,36.12897491455078,-11.114724159240723
1711147101.9215786:,9,,22.946739196777344,1.5643516778945923
1711147101.9215786:,14,,34.410457611083984,3.616684675216675
1711147101.9215786:,17,,13.999658584594727,-0.09773764759302139
1711147101.9215786:,23,,9.8350191116333,5.564386367797852
1711147101.9215786:,26,,-0.29866859316825867,-0.028232496231794357
1711147101.9215786:,35,,31.186267852783203,0.9255868792533875
1711147101.9215786:,47,,38.24028015136719,2.1379635334014893
1711147101.9215786:,51,,6.898223876953125,-0.1565425992012024
1711147101.9215786:,56,,33.47014236450195,-9.156394958496094
1711147101.9215786:,60,,0.19901111721992493,0.019863950088620186
1711147101.970637:,7,,36.186676025390625,-10.92540168762207
1711147101.970637:,9,,23.2487735748291,1.5441818237304688
1711147101.970637:,14,,34.6339111328125,3.3958847522735596
1711147101.970637:,17,,13.999658584594727,-0.09773764759302139
1711147101.970637:,23,,9.8350191116333,5.564386367797852
1711147101.970637:,26,,-0.29866859316825867,-0.028232496231794357
1711147101.970637:,35,,31.186267852783203,0.9255868792533875
1711147101.970637:,47,,38.24028015136719,2.1379635334014893
1711147101.970637:,51,,6.898223876953125,-0.1565425992012024
1711147101.970637:,56,,33.47014236450195,-9.156394958496094
1711147101.970637:,60,,0.19901111721992493,0.019863950088620186
1711147101.970637:,61,,36.186676025390625,-10.92540168762207
1711147102.0206778:,7,,39.26393508911133,2.684607744216919
1711147102.0206778:,9,,23.548114776611328,1.5640640258789062
1711147102.0206778:,14,,34.6339111328125,3.3958847522735596
1711147102.0206778:,17,,13.999658584594727,-0.09773764759302139
1711147102.0206778:,23,,9.8350191116333,5.564386367797852
1711147102.0206778:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.0206778:,35,,31.186267852783203,0.9255868792533875
1711147102.0206778:,47,,38.24028015136719,2.1379635334014893
1711147102.0206778:,51,,6.898223876953125,-0.1565425992012024
1711147102.0206778:,56,,33.47014236450195,-9.156394958496094
1711147102.0206778:,60,,0.19901111721992493,0.019863950088620186
1711147102.070637:,7,,36.22459411621094,-10.799020767211914
1711147102.070637:,9,,23.65060043334961,1.5294157266616821
1711147102.070637:,14,,34.6339111328125,3.3958847522735596
1711147102.070637:,17,,13.999658584594727,-0.09773764759302139
1711147102.070637:,23,,9.8350191116333,5.564386367797852
1711147102.070637:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.070637:,35,,31.18931007385254,0.8167207837104797
1711147102.070637:,41,,38.24028015136719,2.1379635334014893
1711147102.070637:,47,,37.18766784667969,4.829834938049316
1711147102.070637:,51,,6.898223876953125,-0.1565425992012024
1711147102.070637:,56,,33.47014236450195,-9.156394958496094
1711147102.070637:,60,,0.19901111721992493,0.019863950088620186
1711147102.1216698:,7,,36.22459411621094,-10.799020767211914
1711147102.1216698:,9,,23.14899444580078,1.5375545024871826
1711147102.1216698:,14,,34.6339111328125,3.3958847522735596
1711147102.1216698:,17,,13.999658584594727,-0.09773764759302139
1711147102.1216698:,23,,9.8350191116333,5.564386367797852
1711147102.1216698:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.1216698:,35,,31.177003860473633,1.1976996660232544
1711147102.1216698:,47,,38.24028015136719,2.1379635334014893
1711147102.1216698:,51,,6.898223876953125,-0.1565425992012024
1711147102.1216698:,56,,33.47014236450195,-9.156394958496094
1711147102.1216698:,60,,0.19901111721992493,0.019863950088620186
1711147102.1718607:,7,,36.22459411621094,-10.799020767211914
1711147102.1718607:,9,,22.846969604492188,1.5575501918792725
1711147102.1718607:,14,,34.60295867919922,3.6979894638061523
1711147102.1718607:,17,,13.999658584594727,-0.09773764759302139
1711147102.1718607:,23,,9.8350191116333,5.564386367797852
1711147102.1718607:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.1718607:,29,,31.179046630859375,1.143283724784851
1711147102.1718607:,35,,25.240480422973633,-10.661995887756348
1711147102.1718607:,47,,38.24028015136719,2.1379635334014893
1711147102.1718607:,51,,6.898223876953125,-0.1565425992012024
1711147102.1718607:,56,,33.47014236450195,-9.156394958496094
1711147102.1718607:,58,,0.19901111721992493,0.019863950088620186
1711147102.1718607:,60,,31.15434455871582,-1.6872589588165283
1711147102.2217166:,7,,36.22459411621094,-10.799020767211914
1711147102.2217166:,9,,22.64743423461914,1.5439472198486328
1711147102.2217166:,14,,34.60295867919922,3.6979894638061523
1711147102.2217166:,17,,13.999658584594727,-0.09773764759302139
1711147102.2217166:,23,,9.8350191116333,5.564386367797852
1711147102.2217166:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.2217166:,30,,31.179046630859375,1.143283724784851
1711147102.2217166:,35,,-65.6872787475586,-10.442400932312012
1711147102.2217166:,47,,38.243953704833984,2.071218490600586
1711147102.2217166:,51,,6.898223876953125,-0.1565425992012024
1711147102.2217166:,56,,33.4541130065918,-9.214797019958496
1711147102.2217166:,60,,0.19901111721992493,0.019863950088620186
1711147102.2707677:,7,,36.22459411621094,-10.799020767211914
1711147102.2707677:,9,,22.54494857788086,1.5764963626861572
1711147102.2707677:,14,,34.60295867919922,3.6979894638061523
1711147102.2707677:,16,,13.999658584594727,-0.09773764759302139
1711147102.2707677:,17,,25.60895347595215,-10.817645072937012
1711147102.2707677:,23,,9.8350191116333,5.564386367797852
1711147102.2707677:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.2707677:,35,,31.179046630859375,1.143283724784851
1711147102.2707677:,47,,38.23258590698242,2.2714340686798096
1711147102.2707677:,51,,6.898223876953125,-0.1565425992012024
1711147102.2707677:,56,,33.47014236450195,-9.156394958496094
1711147102.2707677:,60,,0.19901111721992493,0.019863950088620186
1711147102.3217964:,7,,36.22459411621094,-10.799020767211914
1711147102.3217964:,9,,22.547664642333984,1.5371456146240234
1711147102.3217964:,14,,34.60295867919922,3.6979894638061523
1711147102.3217964:,16,,13.999658584594727,-0.09773764759302139
1711147102.3217964:,17,,25.59003448486328,-10.862324714660645
1711147102.3217964:,23,,9.8350191116333,5.564386367797852
1711147102.3217964:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.3217964:,35,,31.179046630859375,1.143283724784851
1711147102.3217964:,47,,38.23258590698242,2.2714340686798096
1711147102.3217964:,51,,6.898223876953125,-0.1565425992012024
1711147102.3217964:,56,,33.47014236450195,-9.156394958496094
1711147102.3217964:,60,,0.19901111721992493,0.019863950088620186
1711147102.3716364:,7,,36.2806396484375,-10.609200477600098
1711147102.3716364:,9,,22.4451904296875,1.5695207118988037
1711147102.3716364:,14,,34.60295867919922,3.6979894638061523
1711147102.3716364:,16,,13.999658584594727,-0.09773764759302139
1711147102.3716364:,17,,25.59003448486328,-10.862324714660645
1711147102.3716364:,23,,9.84471607208252,5.547212600708008
1711147102.3716364:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.3716364:,35,,31.18460464477539,0.9800156950950623
1711147102.3716364:,47,,38.23258590698242,2.2714340686798096
1711147102.3716364:,51,,6.898223876953125,-0.1565425992012024
1711147102.3716364:,56,,33.47014236450195,-9.156394958496094
1711147102.3716364:,60,,0.19901111721992493,0.019863950088620186
1711147102.421843:,7,,36.31745147705078,-10.482494354248047
1711147102.421843:,9,,22.4451904296875,1.5695207118988037
1711147102.421843:,14,,34.59645462036133,3.7583773136138916
1711147102.421843:,17,,13.999658584594727,-0.09773764759302139
1711147102.421843:,23,,9.84471607208252,5.547212600708008
1711147102.421843:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.421843:,35,,31.18460464477539,0.9800156950950623
1711147102.421843:,47,,38.23258590698242,2.2714340686798096
1711147102.421843:,51,,6.898223876953125,-0.1565425992012024
1711147102.421843:,56,,33.4541130065918,-9.214797019958496
1711147102.421843:,60,,0.19901111721992493,0.019863950088620186
1711147102.4709046:,7,,36.35382080078125,-10.355657577514648
1711147102.4709046:,9,,22.44789695739746,1.5303441286087036
1711147102.4709046:,14,,34.59645462036133,3.7583773136138916
1711147102.4709046:,17,,13.999658584594727,-0.09773764759302139
1711147102.4709046:,23,,9.84471607208252,5.547212600708008
1711147102.4709046:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.4709046:,35,,31.18460464477539,0.9800156950950623
1711147102.4709046:,47,,38.23258590698242,2.2714340686798096
1711147102.4709046:,51,,6.898223876953125,-0.1565425992012024
1711147102.4709046:,56,,33.47014236450195,-9.156394958496094
1711147102.4709046:,60,,0.19901111721992493,0.019863950088620186
1711147102.5208583:,7,,36.3718376159668,-10.292193412780762
1711147102.5208583:,9,,22.547664642333984,1.5371456146240234
1711147102.5208583:,14,,34.814598083496094,3.597738742828369
1711147102.5208583:,17,,13.999658584594727,-0.09773764759302139
1711147102.5208583:,23,,9.84471607208252,5.547212600708008
1711147102.5208583:,26,,-0.29866859316825867,-0.028232496231794357
1711147102.5208583:,35,,31.18460464477539,0.9800156950950623
1711147102.5208583:,47,,38.23258590698242,2.2714340686798096
1711147102.5208583:,51,,6.898223876953125,-0.1565425992012024
1711147102.5208583:,56,,33.4860725402832,-9.0979642868042
1711147102.5208583:,60,,0.19901111721992493,0.019863950088620186
1711147102.5709207:,7,,36.3718376159668,-10.292193412780762
1711147102.5709207:,9,,22.44789695739746,1.5303441286087036
